102ED/10KB     |CROSS    ONLY   (1X.02) |  253.00|  156.15|   2.93|   7.00|10K|  |  1.500|  135.72|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N70|8|  0.000|  253.00|20260305|00000000
102HD/10K      |CROSS   BOXED (1X02)    |  263.75|  162.68|   1.33|  10.13|10K|  |  1.500|  135.72|  0.000|   0.00|   8.00|   5.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |1X02 - WITH HEAD.       |N70|8|  0.000|  263.75|20260305|00000000
102HD/10KB     |CROSS   ONLY (1X02)     |  261.25|  161.15|   0.00|   9.93|10K|  |  1.500|  135.72|  0.000|   0.00|   8.00|   5.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |1X02 WITH HEAD          |N70|8|  0.000|  261.25|20260305|00000000
102S/GF        |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |    1 |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   29.75|20260305|00000000
102S/GFB       |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N90|8|  0.000|   27.25|20260305|00000000
102S/STER      |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |    2 |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N80|8|  0.000|   29.75|20260305|00000000
102S/STERB     |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |    1 |      |      |      |      |      |      |    2 |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N80|8|  0.000|   27.25|20260305|00000000
103/GF         |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N90|8|  0.000|   29.75|20260305|00000000
103/GFB        |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N90|8|  0.000|   27.25|20260305|00000000
103/STER       |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N80|8|  0.000|   29.75|20260305|00000000
103/STERB      |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N80|8|  0.000|   27.25|20260305|00000000
103A/GF        |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   29.75|20260305|00000000
103A/GFB       |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N90|8|  0.000|   27.25|20260305|00000000
103A/STER      |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N80|8|  0.000|   29.75|20260305|00000000
103A/STERB     |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N80|8|  0.000|   27.25|20260305|00000000
103S/10K       |CROSS    BOXED          |  238.50|  147.18|   4.26|   7.20|10K|  |  1.500|  135.72|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N70|8|  0.000|  238.50|20260305|00000000
103S/10KB      |CROSS    ONLY           |  236.00|  145.65|   2.93|   7.00|10K|  |  1.500|  135.72|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N70|8|  0.000|  236.00|20260305|00000000
103S/GF        |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |    1 |      |    1 |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   29.75|20260305|00000000
103S/GFB       |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|GF |  |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |    1 |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N90|8|  0.000|   27.25|20260305|00000000
103S/STER      |CROSS   BOXED           |   29.75|   18.21|   2.30|   5.76|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N80|8|  0.000|   29.75|20260305|00000000
103S/STERB     |CROSS   ONLY            |   27.25|   16.71|   0.97|   5.59|STE|R |  0.000|    0.00|  2.430|  10.15|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |    2 |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N80|8|  0.000|   27.25|20260305|00000000
104/10K        |CROSS   BOXED           |  275.50|  170.05|   1.33|  10.38|10K|  |  1.750|  158.34|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |    1 |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N70|8|  0.000|  275.50|20260305|00000000
104/10KB       |CROSS   ONLY            |  273.25|  168.52|   0.00|  10.18|10K|  |  1.750|  158.34|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,       |                        |N70|8|  0.000|  273.25|20260305|00000000
104/14K        |CROSS   BOXED           |  430.50|  265.67|   1.33|  13.53|14K|  |  1.980|  250.81|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N75|8|  0.000|  430.50|20260305|00000000
104/14KB       |CROSS   ONLY            |  427.75|  264.04|   0.00|  13.23|14K|  |  1.980|  250.81|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N75|8|  0.000|  427.75|20260305|00000000
104/GF         |CROSS   BOXED           |   36.50|   22.42|   2.30|   5.79|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |    1 |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   36.50|20260305|00000000
104/GFB        |CROSS   ONLY            |   34.00|   20.89|   0.97|   5.59|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |N90|8|  0.000|   34.00|20260305|00000000
104/STER       |CROSS   BOXED           |   36.50|   22.42|   2.30|   5.79|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |    1 |      |      |      |      |      |      |50|  0.00|                              |                        |N80|8|  0.000|   36.50|20260305|00000000
104/STERB      |CROSS   ONLY            |   34.00|   20.86|   0.97|   5.56|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |    1 |      |      |    1-|      |      |      |      |      |      |50|  0.00|                              |                        |N80|8|  0.000|   34.00|20260305|00000000
104A/GF        |CROSS   BOXED           |   36.50|   22.42|   2.30|   5.79|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   36.50|20260305|00000000
104A/GFB       |CROSS   ONLY            |   34.00|   20.89|   0.97|   5.59|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N90|8|  0.000|   34.00|20260305|00000000
104A/STER      |CROSS   BOXED           |   36.50|   22.42|   2.30|   5.79|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N80|8|  0.000|   36.50|20260305|00000000
104A/STERB     |CROSS   ONLY            |   34.00|   20.89|   0.97|   5.59|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N80|8|  0.000|   34.00|20260305|00000000
104C/GF        |CROSS   BOXED           |   36.50|   22.42|   2.30|   5.79|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N90|8|  0.000|   36.50|20260305|00000000
104C/GFB       |CROSS   ONLY            |   34.00|   20.89|   0.97|   5.59|GF |  |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N90|8|  0.000|   34.00|20260305|00000000
104C/STER      |CROSS    BOXED          |   36.50|   22.42|   2.30|   5.79|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N80|8|  0.000|   36.50|20260305|00000000
104C/STERB     |CROSS   ONLY            |   34.00|   20.86|   0.97|   5.56|STE|R |  0.000|    0.00|  3.430|  14.33|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N80|8|  0.000|   34.00|20260305|00000000
104D/10K       |CROSS   BOXED (1X02)    |  292.50|  180.55|   1.33|  10.38|10K|  |  1.750|  158.34|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N70|8|  0.000|  292.50|20260305|00000000
104D/10KB      |CROSS   ONLY (1X02)     |  290.25|  179.02|   0.00|  10.18|10K|  |  1.750|  158.34|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N70|8|  0.000|  290.25|20260305|00000000
104E/10K       |CROSS   BOXED           |  275.50|  170.05|   4.26|   7.45|10K|  |  1.750|  158.34|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR,BOX.   |                        |N70|8|  0.000|  275.50|20260305|00000000
104E/10KB      |CROSS   ONLY            |  273.25|  168.52|   2.93|   7.25|10K|  |  1.750|  158.34|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT-CROSS LP,PLAT,ENGR.       |                        |N70|8|  0.000|  273.25|20260305|00000000
104L/10KY      |10KY 4X01 WEDD          |  665.25|  410.54|   0.00|  22.05|10K|  |  3.940|  356.49|  0.000|   0.00|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000|  665.25|20260305|00000000
104L/14K       |14KY 4X01 WEDD          | 1000.75|  617.73|   0.00|  22.05|14K|  |  4.450|  563.68|  0.000|   0.00|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000| 1000.75|20260305|00000000
104L/STER      |STER 4X01 WEDD          |  110.75|   68.21|   0.00|  22.05|STE|  |  0.000|    0.00|  3.388|  14.16|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000|  110.75|20260305|00000000
104M/10KY      |10KY 4X01 WEDD          |  760.50|  469.35|   0.00|  22.05|10K|  |  4.590|  415.30|  0.000|   0.00|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000|  760.50|20260305|00000000
104M/14K       |14K 4X01 WEDD           | 1150.75|  710.20|   0.00|  22.05|14K|  |  5.180|  656.15|  0.000|   0.00|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000| 1150.75|20260305|00000000
104M/STER      |STER 4X01 WEDD          |  114.50|   70.54|   0.00|  22.05|STE|  |  0.000|    0.00|  3.947|  16.49|  18.00|   4.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # T306T      |W60|2|  0.000|  114.50|20260305|00000000
