Invoice,Customer,Item,Period,TransDate,Name,Amount,Quantity,Cost,Salesman,OrderBy,Terms
602142,CJG130,6BMC-F60/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,288000020,025000,001000012,22,52,4
602142,CJG130,7GMLL/STER,20160630,3Y201606,3THE CANADIAN JLRY. GR,288000008,550000,001000005,27,22,4
602142,CJG130,ENGRAVING,20160630,3Y201606,3THE CANADIAN JLRY. GR,288000001,600000,001000000,00,02,4
602142,CJG130,ENGRAVING,20160630,3Y201606,3THE CANADIAN JLRY. GR,288000000,300000,001000000,00,02,4
602142,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,288000001,950000,000000000,00,02,4
602143,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,410000002,184000,000000000,00,04,5
602143,CJG130,RN1/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,410000015,450000,001000009,16,44,5
602143,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,410000001,350000,000000000,00,04,5
602144,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,439000002,382000,000000000,00,02,4
602144,CJG130,6T00RED.M/STER,20160630,3Y201606,3THE CANADIAN JLRY. GR,439000006,500000,001000003,58,12,4
602144,CJG130,SR105DB/STER,20160630,3Y201606,3THE CANADIAN JLRY. GR,439000009,975000,001000005,59,62,4
602144,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,439000001,850000,000000000,00,02,4
602145,SAV464,,20160630,3 201606,3*SAVOY'S LTD.,466000003,110000,000000000,00,07,2
602145,SAV464,CLAS.LG/STER,20160630,3Y201606,3*SAVOY'S LTD.,466000012,600000,001000006,54,07,2
602145,SAV464,SR105DB/STER,20160630,3Y201606,3*SAVOY'S LTD.,466000009,975000,001000005,59,67,2
602145,SAV464,,20160630,3 201606,3*SAVOY'S LTD.,466000001,350000,000000000,00,07,2
602146,SCO453,,20160630,3 201606,3*SCOTT'S LTD.,453000000,723000,000000000,00,00,0
602146,SCO453,CLAS.LG/STER,20160630,3Y201606,3*SCOTT'S LTD.,453000012,600000,001000006,54,00,0
602146,SCO453,,20160630,3 201606,3*SCOTT'S LTD.,453000001,850000,000000000,00,00,0
602147,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,490000004,095000,000000000,00,00,0
602147,CJG130,CJ-P/STER,20160630,3Y201606,3THE CANADIAN JLRY. GR,490000030,150000,018000023,76,00,0
602147,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,490000001,350000,000000000,00,00,0
602148,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,446000003,175000,000000000,00,04,1
602148,CJG130,5T18M/10KW,20160630,3Y201606,3THE CANADIAN JLRY. GR,446000023,075000,001000013,85,94,1
602148,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,446000001,350000,000000000,00,04,1
602149,GOD210,,20160630,3 201606,3*GODLEY'S,210000000,303000,000000000,00,00,0
602149,GOD210,C27/STER,20160630,3Y201606,3*GODLEY'S,210000003,950000,002000002,41,20,0
602149,GOD210,SCHBRO1,20160630,3Y201606,3*GODLEY'S,210000000,000000,001000000,00,00,0
602149,GOD210,,20160630,3 201606,3*GODLEY'S,210000002,100000,000000000,00,00,0
602150,MAD328,,20160630,3 201606,3*MADDOCKS-MYERS LTD.,328000000,988000,000000000,00,00,0
602150,MAD328,6AM-20F/STERB,20160630,3Y201606,3*MADDOCKS-MYERS LTD.,328000003,325000,001000002,04,80,0
602150,MAD328,6MMC-20F/STERB,20160630,3Y201606,3*MADDOCKS-MYERS LTD.,328000002,925000,001000001,79,40,0
602150,MAD328,,20160630,3 201606,3*MADDOCKS-MYERS LTD.,328000001,350000,000000000,00,00,0
602151,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,364000003,456000,000000000,00,03,5
602151,CJG130,2276/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,364000015,000000,001000008,17,53,5
602151,CJG130,F2585/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,364000021,100000,001000011,81,13,5
602151,CJG130,REPAIRS,20160630,3Y201606,3THE CANADIAN JLRY. GR,364000000,200000,001000000,00,03,5
602151,CJG130,S15L/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,364000030,975000,001000018,08,03,5
602151,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,364000001,850000,000000000,00,03,5
602152,MAR404,,20160630,3 201606,3*RINO MARTIN JLRS.,404000022,601000,000000000,00,00,0
602152,MAR404,CJ-P/STER,20160630,3Y201606,3*RINO MARTIN JLRS.,404000172,000000,040000052,80,00,0
602152,MAR404,,20160630,3 201606,3*RINO MARTIN JLRS.,404000001,850000,000000000,00,00,0
602153,REI410,,20160630,3 201606,3*D.M. REID JEWELLERS,410000002,370000,000000000,00,00,0
602153,REI410,1945/10K,20160630,3Y201606,3*D.M. REID JEWELLERS,410000013,950000,001000007,82,00,0
602153,REI410,,20160630,3 201606,3*D.M. REID JEWELLERS,410000001,850000,000000000,00,00,0
602154,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,497000004,966000,000000000,00,07,2
602154,CJG130,C553.ONMA/10K,20160630,3Y201606,3THE CANADIAN JLRY. GR,497000036,850000,001000021,61,47,2
602154,CJG130,,20160630,3 201606,3THE CANADIAN JLRY. GR,497000001,350000,000000000,00,07,2
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,145000,000000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,14u000,000000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602155,CHM130,REPAIRS,20160630,7Y201606,7CHARM JEWELLERY LTD.,264000001,000000,001000000,00,00,0
602155,CHM130,REPAIRS,20160630,7Y201606,7CHARM JEWELLERY LTD.,264000001,00p000,00q000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000001,900000,000000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000001,90p000,000000000,00,00,0
602155,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,145000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,14u000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602156,CHM130,REPAIRS,20160630,7Y201606,7CHARM JEWELLERY LTD.,264000001,000000,001000000,00,00,0
602156,CHM130,REPAIRS,20160630,7Y201606,7CHARM JEWELLERY LTD.,264000001,00p000,00q000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000001,900000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000001,90p000,000000000,00,00,0
602156,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,000000,000000000,00,00,0
602157,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000000,145000,000000000,00,00,0
602157,CHM130,REPAIRS,20160630,7Y201606,7CHARM JEWELLERY LTD.,264000001,000000,001000000,00,00,0
602157,CHM130,,20160630,7 201606,7CHARM JEWELLERY LTD.,264000001,900000,000000000,00,00,0
602158,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,267000000,631000,000000000,00,00,0
602158,CJG130,E58/10K,20160630,7Y201606,7THE CANADIAN JLRY. GR,267000003,725000,001000002,17,50,0
602158,CJG130,P58/10KB,20160630,7Y201606,7THE CANADIAN JLRY. GR,267000007,000000,001000003,79,10,0
602158,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,267000001,900000,000000000,00,00,0
602159,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,267000001,628000,000000000,00,03,5
602159,CJG130,3T95L/14K,20160630,7Y201606,7THE CANADIAN JLRY. GR,267000030,650000,001000017,88,43,5
602159,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,267000001,900000,000000000,00,03,5
602160,LED306,,20160630,7 201606,7*BIJ. LEDUC INC. (A),306000001,078000,000000000,00,07,2
602160,LED306,FPHH/10K,20160630,7Y201606,7*BIJ. LEDUC INC. (A),306000020,200000,001000011,62,37,2
602160,LED306,,20160630,7 201606,7*BIJ. LEDUC INC. (A),306000001,350000,000000000,00,07,2
602161,PIR400,,20160630,7 201606,7*PIRATES COVE, JEWELS,400000003,431000,000000000,00,02,4
602161,PIR400,SR117D/10K,20160630,7Y201606,7*PIRATES COVE, JEWELS,400000021,025000,001000011,74,02,4
602161,PIR400,,20160630,7 201606,7*PIRATES COVE, JEWELS,400000001,850000,000000000,00,02,4
602162,TOT100,,20160630,7 201606,7*TOTH LTD.,100000001,277000,000000000,00,00,0
602162,TOT100,SR27B/STER,20160630,7Y201606,7*TOTH LTD.,100000008,475000,001000004,60,10,0
602162,TOT100,,20160630,7 201606,7*TOTH LTD.,100000001,350000,000000000,00,00,0
602163,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,466000007,023000,000000000,00,02,4
602163,CJG130,CLAS.LG/10K,20160630,7Y201606,7THE CANADIAN JLRY. GR,466000052,125000,001000030,77,52,4
602163,CJG130,,20160630,7 201606,7THE CANADIAN JLRY. GR,466000001,900000,000000000,00,02,4
602164,ING378,,20160630,7 201606,7*INGLIS JEWELLERS INC,378000005,546000,000000000,00,02,4
602164,ING378,ENGRAVING,20160630,7Y201606,7*INGLIS JEWELLERS INC,378000000,000000,001000000,00,02,4
602164,ING378,ENGRAVING,20160630,7Y201606,7*INGLIS JEWELLERS INC,378000000,000000,001000000,00,02,4
602164,ING378,CLAS.PETFB/10K,20160630,7Y201606,7*INGLIS JEWELLERS INC,378000027,150000,001000015,16,22,4
602164,ING378,SR27B/STER,20160630,7Y201606,7*INGLIS JEWELLERS INC,378000007,975000,001000004,60,12,4
602164,ING378,,20160630,7 201606,7*INGLIS JEWELLERS INC,378000001,850000,000000000,00,02,4
602165,WEN531,,20160630,7 201606,7*WENDT,531000004,622000,000000000,00,04,1
602165,WEN531,F2585/10K,20160630,7Y201606,7*WENDT,531000034,200000,001000011,81,14,1
602165,WEN531,,20160630,7 201606,7*WENDT,531000001,350000,000000000,00,04,1
602166,MAR394,,20160630,7 201606,7*MARTIN'S JEWEL & GIF,394000000,371000,000000000,00,00,0
602166,MAR394,REPAIRS,20160630,7Y201606,7*MARTIN'S JEWEL & GIF,394000001,500000,001000000,00,00,0
602166,MAR394,,20160630,7 201606,7*MARTIN'S JEWEL & GIF,394000001,350000,000000000,00,00,0
602167,BAB033,,20160630,8 201606,8*BABCOCK,033000001,30w000,000000000,00,00,0
602167,BAB033,600RM/STER,20160630,8Y201606,8*BABCOCK,033000006,70p000,00q000002,99,q0,0
602167,BAB033,REPAIRS,20160630,8Y201606,8*BABCOCK,033000000,80p000,00r000000,00,00,0
602167,BAB033,,20160630,8 201606,8*BABCOCK,033000002,55p000,000000000,00,00,0
602168,BAB043,,20160630,8 201606,8LANCE BABCOCK,043000001,151000,000000000,00,00,0
602168,BAB043,600RM/STER,20160630,8Y201606,8LANCE BABCOCK,043000006,700000,001000002,99,10,0
602168,BAB043,REPAIRS,20160630,8Y201606,8LANCE BABCOCK,043000000,800000,002000000,00,00,0
602168,BAB043,,20160630,8 201606,8LANCE BABCOCK,043000001,350000,000000000,00,00,0
602169,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,460000002,470000,000000000,00,00,0
602169,CHM130,SR17B/10K,20160630,8Y201606,8CHARM JEWELLERY LTD.,460000017,649000,001000010,60,50,0
602169,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,460000001,350000,000000000,00,00,0
602170,KNA292,,20160630,8 201606,8*KNAR,292000002,80x000,000000000,00,00,0
602170,KNA292,REPAIRS,20160630,8Y201606,8*KNAR,292000009,60p000,04x000000,00,00,0
602170,KNA292,CJ-P/ALLOY,20160630,8Y201606,8*KNAR,292000012,00p000,01p000006,15,p0,0
602171,PBC281,,20160630,8 201606,8*P B CUSTOM,281000000,143000,000000000,00,00,0
602171,PBC281,REPAIRS,20160630,8Y201606,8*P B CUSTOM,281000001,000000,001000000,00,00,0
602171,PBC281,,20160630,8 201606,8*P B CUSTOM,281000001,850000,000000000,00,00,0
602172,CJG130,,20160630,8 201606,8THE CANADIAN JLRY. GR,499000000,346000,000000000,00,00,0
602172,CJG130,,20160630,8 201606,8THE CANADIAN JLRY. GR,499000002,473000,000000000,00,00,0
602173,VIN514,,20160630,8 201606,8*VINCENT,514000002,496000,000000000,00,04,1
602173,VIN514,F2537/10K,20160630,8Y201606,8*VINCENT,514000017,850000,001000009,93,84,1
602173,VIN514,,20160630,8 201606,8*VINCENT,514000001,350000,000000000,00,04,1
602174,GOR220,,20160630,8 201606,8*GORDON'S GOLD,220000007,631000,000000000,00,04,1
602174,GOR220,200L/18K,20160630,8Y201606,8*GORDON'S GOLD,220000022,375000,001000012,23,34,1
602174,GOR220,F2547-GEN/14K,20160630,8Y201606,8*GORDON'S GOLD,220000034,975000,001000018,85,64,1
602174,GOR220,,20160630,8 201606,8*GORDON'S GOLD,220000001,350000,000000000,00,04,1
602175,CJG130,,20160630,8 201606,8THE CANADIAN JLRY. GR,414000002,361000,000000000,00,03,5
602175,CJG130,1930GEN/10K,20160630,8Y201606,8THE CANADIAN JLRY. GR,414000012,725000,001000007,09,93,5
602175,CJG130,F2585/10K,20160630,8Y201606,8THE CANADIAN JLRY. GR,414000032,650000,001000011,81,13,5
602175,CJG130,,20160630,8 201606,8THE CANADIAN JLRY. GR,414000001,850000,000000000,00,03,5
602176,WAL573,,20160630,8 201606,8*JEFF WALTERS LTD.,573000002,525000,000000000,00,07,2
602176,WAL573,F2530/14K,20160630,8Y201606,8*JEFF WALTERS LTD.,573000018,075000,001000010,31,77,2
602176,WAL573,,20160630,8 201606,8*JEFF WALTERS LTD.,573000001,350000,000000000,00,07,2
602177,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,226000001,265000,000000000,00,00,0
602177,CHM130,S301B/STER,20160630,8Y201606,8CHARM JEWELLERY LTD.,226000006,580000,001000003,94,10,0
602177,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,226000001,850000,000000000,00,00,0
602178,CLA101,,20160630,8 201606,8*CLARKE'S OF GLADSTON,101000003,025000,000000000,00,03,5
602178,CLA101,CLAS.MD.M/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000010,400000,001000005,78,93,5
602178,CLA101,CLAS.MD.M/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000010,400000,001000005,78,93,5
602178,CLA101,CLAS.MD.M/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000010,400000,001000005,78,93,5
602178,CLA101,CLAS.MD.M/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000010,400000,001000005,78,93,5
602178,CLA101,SR53B/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000008,275000,001000004,47,73,5
602178,CLA101,SR91B/STER,20160630,8Y201606,8*CLARKE'S OF GLADSTON,101000008,775000,001000004,79,33,5
602178,CLA101,,20160630,8 201606,8*CLARKE'S OF GLADSTON,101000001,850000,000000000,00,03,5
602179,BRU085,,20160630,8 201606,8*BRUNEL GOLDSMITH,085000001,528000,000000000,00,00,0
602179,BRU085,CLAS.MD.M/STER,20160630,8Y201606,8*BRUNEL GOLDSMITH,085000010,400000,001000005,78,90,0
602179,BRU085,,20160630,8 201606,8*BRUNEL GOLDSMITH,085000001,350000,000000000,00,00,0
602180,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,131000001,310000,000000000,00,00,0
602180,CHM130,SR27DB/STER,20160630,8Y201606,8CHARM JEWELLERY LTD.,131000008,101000,001000004,60,10,0
602180,CHM130,,20160630,8 201606,8CHARM JEWELLERY LTD.,131000001,975000,000000000,00,00,0
602181,BRU077,,20160630,9 201606,9*BRUINIX,077000000,17v000,000000000,00,00,0
602181,BRU077,,20160630,9 201606,9*BRUINIX,077000001,35p000,000000000,00,00,0
602182,STE475,,20160630,9 201606,9*O R STEADMAN AND SON,475000005,889000,000000000,00,04,0
602182,STE475,F2552-GEN/10K,20160630,9Y201606,9*O R STEADMAN AND SON,475000042,800000,001000014,08,24,0
602182,STE475,,20160630,9 201606,9*O R STEADMAN AND SON,475000002,500000,000000000,00,04,0
602183,CAN086,,20160630,9 201606,9CANADIAN JLRS. ASSOCI,086000027,456000,000000000,00,00,0
602183,CAN086,CJ2478/18K,20160630,9Y201606,9CANADIAN JLRS. ASSOCI,086000158,750000,001000095,53,40,0
602183,CAN086,CJ2478LP/18K,20160630,9Y201606,9CANADIAN JLRS. ASSOCI,086000038,950000,001000023,46,70,0
602183,CAN086,REPAIRS,20160630,9Y201606,9CANADIAN JLRS. ASSOCI,086000002,000000,001000000,00,00,0
602183,CAN086,REPAIRS,20160630,9Y201606,9CANADIAN JLRS. ASSOCI,086000006,000000,001000000,00,00,0
602183,CAN086,REPAIRS,20160630,9Y201606,9CANADIAN JLRS. ASSOCI,086000002,000000,001000000,00,00,0
602183,CAN086,,20160630,9 201606,9CANADIAN JLRS. ASSOCI,086000003,500000,000000000,00,00,0
602184,CHM130,,20160630,9 201606,9CHARM JEWELLERY LTD.,251000001,604000,000000000,00,00,0
602184,CHM130,CLAS.PET/STER,20160630,9Y201606,9CHARM JEWELLERY LTD.,251000008,840000,001000004,44,00,0
602184,CHM130,REPAIRS,20160630,9Y201606,9CHARM JEWELLERY LTD.,251000000,000000,001000000,00,00,0
602184,CHM130,,20160630,9 201606,9CHARM JEWELLERY LTD.,251000001,850000,000000000,00,00,0
602185,CHM130,,20160630,9 201606,9CHARM JEWELLERY LTD.,251000003,488000,000000000,00,00,0
602185,CHM130,S17B/10K,20160630,9Y201606,9CHARM JEWELLERY LTD.,251000023,254000,001000014,11,90,0
602186,GOL340,,20160630,9 201606,9*GOLD STAR JLRS LTD.,340000002,743000,000000000,00,03,9
602186,GOL340,5418M/10K,20160630,9Y201606,9*GOLD STAR JLRS LTD.,340000053,000000,001000026,06,03,9
602186,GOL340,,20160630,9 201606,9*GOLD STAR JLRS LTD.,340000001,850000,000000000,00,03,9
602187,ING378,,20160630,9 201606,9*INGLIS JEWELLERS INC,378000002,828000,000000000,00,02,4
602187,ING378,108/10KB,20160630,9Y201606,9*INGLIS JEWELLERS INC,378000017,000000,001000009,65,82,4
602187,ING378,,20160630,9 201606,9*INGLIS JEWELLERS INC,378000001,850000,000000000,00,02,4
602188,LLO348,,20160630,9 201606,9*LLOYD'S JLRS. LTD.,348000000,338000,000000000,00,00,0
602188,LLO348,REPAIRS,20160630,9Y201606,9*LLOYD'S JLRS. LTD.,348000002,400000,001000000,00,00,0
602188,LLO348,REPAIRS,20160630,9Y201606,9*LLOYD'S JLRS. LTD.,348000002,500000,001000000,00,00,0
602188,LLO348,,20160630,9 201606,9*LLOYD'S JLRS. LTD.,348000001,850000,000000000,00,00,0
602189,OLD382,,20160630,9 201606,9*OLDE COUNTRY JLRS.,382000000,826000,000000000,00,00,0
602189,OLD382,DAUGHTERS/STER,20160630,9Y201606,9*OLDE COUNTRY JLRS.,382000005,000000,001000003,06,10,0
602189,OLD382,,20160630,9 201606,9*OLDE COUNTRY JLRS.,382000001,350000,000000000,00,00,0
602190,ORS380,,20160630,9 201606,9*LARRY ORSER,380000001,914000,000000000,00,00,0
602190,ORS380,F2530/10K,20160630,9Y201606,9*LARRY ORSER,380000013,375000,001000007,48,40,0
602190,ORS380,,20160630,9 201606,9*LARRY ORSER,380000001,350000,000000000,00,00,0
602191,CHM130,,20160630,9 201606,9CHARM JEWELLERY LTD.,460000000,215000,000000000,00,00,0
602191,CHM130,FAMBRO1,20160630,9Y201606,9CHARM JEWELLERY LTD.,460000000,000000,001000000,00,00,0
602191,CHM130,GENLG,20160630,9Y201606,9CHARM JEWELLERY LTD.,460000000,000000,001000002,44,70,0
602191,CHM130,,20160630,9 201606,9CHARM JEWELLERY LTD.,460000001,650000,000000000,00,00,0
602192,CJG130,,20160630,9 201606,9THE CANADIAN JLRY. GR,190000002,265000,000000000,00,02,4
602192,CJG130,SR21B/STER,20160630,9Y201606,9THE CANADIAN JLRY. GR,190000015,575000,001000004,47,72,4
602192,CJG130,,20160630,9 201606,9THE CANADIAN JLRY. GR,190000001,850000,000000000,00,02,4
602193,SMI510,,20160630,9 201606,9*W SMITH & CO.,510000000,501000,000000000,00,00,0
602193,SMI510,REPAIRS,20160630,9Y201606,9*W SMITH & CO.,510000002,000000,001000000,00,00,0
602193,SMI510,,20160630,9 201606,9*W SMITH & CO.,510000001,850000,000000000,00,00,0
602194,ASK028,,20160630,0 201606,0ASKARA GOLDSMITHING L,028000001,453000,000000000,00,03,9
602194,ASK028,4T98M/10K,20160630,0Y201606,0ASKARA GOLDSMITHING L,028000025,550000,001000014,82,03,9
602194,ASK028,ENGRAVING,20160630,0Y201606,0ASKARA GOLDSMITHING L,028000000,000000,001000000,00,03,9
602194,ASK028,,20160630,0 201606,0ASKARA GOLDSMITHING L,028000003,500000,000000000,00,03,9
602195,JEW338,,20160630,0 201606,0*JEWEL BOX LTD.,338000006,026000,000000000,00,02,4
602195,JEW338,200L/14KY,20160630,0Y201606,0*JEWEL BOX LTD.,338000014,925000,001000008,37,22,4
602195,JEW338,F140/10K,20160630,0Y201606,0*JEWEL BOX LTD.,338000026,275000,001000012,04,32,4
602195,JEW338,MISC-SALES,20160630,0Y201606,0*JEWEL BOX LTD.,338000001,500000,001000000,00,02,4
602195,JEW338,,20160630,0 201606,0*JEWEL BOX LTD.,338000003,650000,000000000,00,02,4
602196,JEW338,,20160630,0 201606,0*JEWEL BOX LTD.,338000001,297000,000000000,00,00,0
602196,JEW338,S16M/STER,20160630,0Y201606,0*JEWEL BOX LTD.,338000009,975000,001000005,52,90,0
602197,GOR220,,20160630,0 201606,0*GORDON'S GOLD,220000007,098000,000000000,00,04,1
602197,GOR220,F2591-GEN/14K,20160630,0Y201606,0*GORDON'S GOLD,220000051,100000,001000022,21,84,1
602197,GOR220,,20160630,0 201606,0*GORDON'S GOLD,220000003,500000,000000000,00,04,1
602198,JOH323,,20160630,0 201606,0*DON JOHNSON JLRS.LTD,323000002,501000,000000000,00,03,5
602198,JOH323,5T58M/10K,20160630,0Y201606,0*DON JOHNSON JLRS.LTD,323000044,125000,001000025,95,03,5
602198,JOH323,,20160630,0 201606,0*DON JOHNSON JLRS.LTD,323000005,900000,000000000,00,03,5
602199,JOH323,,20160630,0 201606,0*DON JOHNSON JLRS.LTD,323000000,100000,000000000,00,00,0
602199,JOH323,REPAIRS,20160630,0Y201606,0*DON JOHNSON JLRS.LTD,323000002,000000,001000000,00,00,0
602200,MAR385,,20160630,0 201606,0STEVE MARSHMAN FINE J,385000001,443000,000000000,00,00,0
602200,MAR385,ENGRAVING,20160630,0Y201606,0STEVE MARSHMAN FINE J,385000000,000000,001000000,00,00,0
602200,MAR385,CLAS.PET/STER,20160630,0Y201606,0STEVE MARSHMAN FINE J,385000009,200000,001000004,44,00,0
602200,MAR385,,20160630,0 201606,0STEVE MARSHMAN FINE J,385000001,900000,000000000,00,00,0
602201,SHE476,,20160630,0 201606,0*GOLD DUST HOLDINGS L,476000000,590000,000000000,00,00,0
602201,SHE476,2280/10K,20160630,0Y201606,0*GOLD DUST HOLDINGS L,476000008,100000,001000007,53,40,0
602201,SHE476,,20160630,0 201606,0*GOLD DUST HOLDINGS L,476000003,700000,000000000,00,00,0
602202,CJG130,,20160630,0 201606,0THE CANADIAN JLRY. GR,575000023,003000,000000000,00,03,5
602202,CJG130,266DM/10K,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000025,300000,001000014,68,13,5
602202,CJG130,400M/10KY,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000017,950000,001000010,18,43,5
602202,CJG130,400TL/10KY,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000020,025000,001000011,44,03,5
602202,CJG130,4T18L/10KY,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000018,525000,001000010,53,23,5
602202,CJG130,4T18M/10KY,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000021,325000,001000012,20,73,5
602202,CJG130,500M/10KY,20160630,0Y201606,0THE CANADIAN JLRY. GR,575000020,825000,001000011,90,53,5
